time,resultDescription
2025-09-01T05:45:51.0228623Z,"2025-09-01 05:45:51,022 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T13:50:48.7028597Z,"2025-09-25 13:50:48,702 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T14:12:15.481865Z,"2025-09-25 14:12:15,475 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T14:26:07.5464369Z,"2025-09-25 14:26:07,546 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T14:29:07.8862898Z,"2025-09-25 14:29:07,886 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-25T14:40:13.2793932Z,"2025-09-25 14:40:13,279 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-25T18:27:37.8336939Z,"2025-09-25 18:27:37,833 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-26T05:59:39.5637701Z,"2025-09-26 05:59:39,562 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-26T06:00:26.8163273Z,"2025-09-26 06:00:26,816 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-26T06:15:28.9043085Z,"2025-09-26 06:15:28,904 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-26T06:16:25.1649292Z,"2025-09-26 06:16:25,164 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-26T06:18:02.0463981Z,"2025-09-26 06:18:02,040 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-26T06:28:45.4294027Z,"2025-09-26 06:28:45,424 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-26T06:56:17.5712183Z,"2025-09-26 06:56:17,570 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-26T07:34:45.9294502Z,"2025-09-26 07:34:45,929 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-26T08:37:43.7246886Z,"2025-09-26 08:37:43,724 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-26T10:22:05.982831Z,"2025-09-26 10:22:05,982 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-26T11:48:47.2486113Z,"2025-09-26 11:48:47,248 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-26T12:12:04.7605228Z,"2025-09-26 12:12:04,760 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-26T12:12:44.756661Z,"2025-09-26 12:12:44,755 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-26T12:12:55.2877823Z,"2025-09-26 12:12:55,287 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-26T12:23:23.0880019Z,"2025-09-26 12:23:23,087 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-26T12:26:12.9145338Z,"2025-09-26 12:26:12,914 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-26T12:50:20.645378Z,"2025-09-26 12:50:20,645 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-26T12:50:54.450108Z,"2025-09-26 12:50:54,449 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-26T13:07:57.6491017Z,"2025-09-26 13:07:57,648 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-26T14:46:46.5516004Z,"2025-09-26 14:46:45,750 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-26T14:55:24.6433044Z,"2025-09-26 14:55:24,642 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-27T14:28:43.6772465Z,"2025-09-27 14:28:43,663 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-27T14:29:34.7493345Z,"2025-09-27 14:29:34,749 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-27T14:31:10.9916758Z,"2025-09-27 14:31:10,990 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-27T14:33:34.2796744Z,"2025-09-27 14:33:34,279 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-29T06:05:39.3118176Z,"2025-09-29 06:05:39,296 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-29T06:39:47.5475395Z,"2025-09-29 06:39:47,547 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-29T07:27:21.1391019Z,"2025-09-29 07:27:21,138 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-29T07:35:40.7481622Z,"2025-09-29 07:35:40,742 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-29T08:15:25.4791179Z,"2025-09-29 08:15:25,478 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-29T08:17:35.0424178Z,"2025-09-29 08:17:35,041 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-29T08:36:25.5548258Z,"2025-09-29 08:36:25,554 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-09-29T09:00:00.7883287Z,"2025-09-29 09:00:00,787 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-29T09:05:02.6747468Z,"2025-09-29 09:05:02,671 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-29T09:12:37.8232959Z,"2025-09-29 09:12:37,822 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-29T09:19:14.8164823Z,"2025-09-29 09:19:14,809 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-29T09:38:09.7121141Z,"2025-09-29 09:38:09,711 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-29T10:42:36.9504485Z,"2025-09-29 10:42:36,950 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-29T10:52:07.5486586Z,"2025-09-29 10:52:07,548 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-29T11:32:39.4063958Z,"2025-09-29 11:32:39,406 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-29T11:53:39.1761741Z,"2025-09-29 11:53:39,175 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-29T12:52:40.8093811Z,"2025-09-29 12:52:40,808 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-29T13:08:54.1361981Z,"2025-09-29 13:08:54,135 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-29T13:11:20.2996175Z,"2025-09-29 13:11:20,299 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-29T13:31:56.8037036Z,"2025-09-29 13:31:56,803 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-29T13:33:34.7230012Z,"2025-09-29 13:33:34,722 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-29T13:49:31.2769267Z,"2025-09-29 13:49:31,276 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-29T13:52:46.6676815Z,"2025-09-29 13:52:46,667 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-29T13:55:12.9169298Z,"2025-09-29 13:55:12,916 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-29T13:57:26.790225Z,"2025-09-29 13:57:26,789 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-29T13:59:20.1529546Z,"2025-09-29 13:59:20,152 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-29T14:02:47.2805805Z,"2025-09-29 14:02:47,280 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-29T16:15:59.2511864Z,"2025-09-29 16:15:59,250 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-30T06:13:28.0514374Z,"2025-09-30 06:13:28,051 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T06:23:09.5676288Z,"2025-09-30 06:23:09,567 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T06:25:25.3019798Z,"2025-09-30 06:25:25,301 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T06:28:40.3973605Z,"2025-09-30 06:28:40,396 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T06:41:53.9646602Z,"2025-09-30 06:41:53,964 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T06:55:00.7681048Z,"2025-09-30 06:55:00,767 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-30T07:11:41.3905866Z,"2025-09-30 07:11:41,390 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-30T07:32:15.0532491Z,"2025-09-30 07:32:15,052 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-30T07:39:12.2647887Z,"2025-09-30 07:39:12,264 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T07:39:37.0337823Z,"2025-09-30 07:39:37,033 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-30T07:43:15.9090683Z,"2025-09-30 07:43:15,908 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T07:45:33.6336378Z,"2025-09-30 07:45:33,633 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-30T07:54:00.3618599Z,"2025-09-30 07:54:00,361 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T07:51:30.2533031Z,"2025-09-30 07:51:30,251 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-30T07:58:27.5492127Z,"2025-09-30 07:58:27,548 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-30T08:01:55.3003594Z,"2025-09-30 08:01:55,300 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-30T08:14:04.2632953Z,"2025-09-30 08:14:04,262 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-30T08:14:14.8651516Z,"2025-09-30 08:14:14,864 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-30T08:25:40.5625913Z,"2025-09-30 08:25:40,562 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T08:43:48.3693818Z,"2025-09-30 08:43:48,365 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T09:19:02.2907625Z,"2025-09-30 09:19:02,286 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T10:05:05.2524792Z,"2025-09-30 10:05:05,252 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T10:05:12.4409997Z,"2025-09-30 10:05:12,440 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-09-30T10:05:22.7580312Z,"2025-09-30 10:05:22,757 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T10:10:03.5736137Z,"2025-09-30 10:10:03,573 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T11:15:08.8497447Z,"2025-09-30 11:15:08,847 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T11:38:36.9256755Z,"2025-09-30 11:38:36,922 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T11:47:41.5652969Z,"2025-09-30 11:47:41,564 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-30T11:52:26.1606813Z,"2025-09-30 11:52:26,159 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T12:14:55.8928242Z,"2025-09-30 12:14:55,892 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T12:37:14.130309Z,"2025-09-30 12:37:14,129 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-30T12:38:38.1519837Z,"2025-09-30 12:38:38,151 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-09-30T12:40:27.4318572Z,"2025-09-30 12:40:27,431 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-09-30T12:43:28.9782992Z,"2025-09-30 12:43:28,971 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T12:50:34.8704877Z,"2025-09-30 12:50:34,869 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T12:51:55.5530306Z,"2025-09-30 12:51:55,552 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-30T13:07:29.604689Z,"2025-09-30 13:07:29,604 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T13:41:18.6888857Z,"2025-09-30 13:41:18,688 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T13:46:35.4581776Z,"2025-09-30 13:46:35,457 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T13:55:27.9013598Z,"2025-09-30 13:55:27,901 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T13:57:15.2101345Z,"2025-09-30 13:57:15,208 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T14:00:00.79207Z,"2025-09-30 14:00:00,791 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T14:00:51.4256941Z,"2025-09-30 14:00:51,425 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T14:17:06.5331284Z,"2025-09-30 14:17:06,526 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-30T14:20:05.2016024Z,"2025-09-30 14:20:05,200 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-30T14:50:47.1074945Z,"2025-09-30 14:50:47,106 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
